지하철역,승차총승객수,하차총승객수,총 승차인원,총 하차인원,lat,lng
운서,6776,6909,6776,6909,37.4928503236659,126.493665547285
인천공항1터미널,4702,4476,4702,4476,37.4476109663729,126.452346738588
인천공항2터미널,2451,2193,2451,2193,37.458350712273,126.427699293474
청라국제도시,4563,4257,4563,4257,37.5551403000306,126.625410973856
홍대입구,11819,11948,11819,11948,37.5577458058734,126.926498328277
검암,3725,3866,3725,3866,37.5687914198721,126.675472176848
계양,5439,5317,5439,5317,37.5716093704302,126.736023400683
공덕,1218,1699,1218,1699,37.5428436189268,126.95133595616
공항화물청사,1042,1075,1042,1075,37.4590307212448,126.477437882407
김포공항,11936,6042,11936,6042,37.562313207852,126.801278424065
디지털미디어시티,3860,3891,3860,3891,37.5768239035855,126.899020186183
마곡나루,2597,2887,2597,2887,37.565821296795,126.827634421592
서울역,8054,7105,8054,7105,,
영종,2617,2509,2617,2509,37.51210021776,126.524248890138
운서,5547,5953,5547,5953,37.4928503236659,126.493665547285
인천공항1터미널,4521,4344,4521,4344,37.4476109663729,126.452346738588
인천공항2터미널,2177,2103,2177,2103,37.458350712273,126.427699293474
청라국제도시,3295,3182,3295,3182,37.5551403000306,126.625410973856
홍대입구,9643,8760,9643,8760,37.5577458058734,126.926498328277
검암,6622,6543,6622,6543,37.5687914198721,126.675472176848
계양,10759,10120,10759,10120,37.5716093704302,126.736023400683
공덕,2347,2909,2347,2909,37.5428436189268,126.95133595616
공항화물청사,2270,2552,2270,2552,37.4590307212448,126.477437882407
김포공항,12353,6834,12353,6834,37.562313207852,126.801278424065
디지털미디어시티,14131,13165,14131,13165,37.5768239035855,126.899020186183
마곡나루,9237,8981,9237,8981,37.565821296795,126.827634421592
서울역,7555,7235,7555,7235,,
영종,3143,3114,3143,3114,37.51210021776,126.524248890138
운서,6985,6899,6985,6899,37.4928503236659,126.493665547285
인천공항1터미널,4259,4240,4259,4240,37.4476109663729,126.452346738588
인천공항2터미널,2639,2527,2639,2527,37.458350712273,126.427699293474
청라국제도시,7026,6514,7026,6514,37.5551403000306,126.625410973856
홍대입구,8359,8532,8359,8532,37.5577458058734,126.926498328277
검암,6668,6698,6668,6698,37.5687914198721,126.675472176848
계양,11111,10421,11111,10421,37.5716093704302,126.736023400683
공덕,2313,3035,2313,3035,37.5428436189268,126.95133595616
공항화물청사,2388,2573,2388,2573,37.4590307212448,126.477437882407
김포공항,11381,6258,11381,6258,37.562313207852,126.801278424065
디지털미디어시티,14478,13601,14478,13601,37.5768239035855,126.899020186183
마곡나루,9711,9500,9711,9500,37.565821296795,126.827634421592
서울역,7426,6708,7426,6708,,
영종,3221,3184,3221,3184,37.51210021776,126.524248890138
운서,7027,7067,7027,7067,37.4928503236659,126.493665547285
인천공항1터미널,4437,4615,4437,4615,37.4476109663729,126.452346738588
인천공항2터미널,2642,2346,2642,2346,37.458350712273,126.427699293474
청라국제도시,7149,6720,7149,6720,37.5551403000306,126.625410973856
홍대입구,8545,8766,8545,8766,37.5577458058734,126.926498328277
검암,6895,6789,6895,6789,37.5687914198721,126.675472176848
계양,10816,10190,10816,10190,37.5716093704302,126.736023400683
공덕,2305,3080,2305,3080,37.5428436189268,126.95133595616
공항화물청사,2386,2518,2386,2518,37.4590307212448,126.477437882407
김포공항,11170,6447,11170,6447,37.562313207852,126.801278424065
디지털미디어시티,14388,13522,14388,13522,37.5768239035855,126.899020186183
마곡나루,9613,9318,9613,9318,37.565821296795,126.827634421592
서울역,7536,6932,7536,6932,,
영종,3292,3311,3292,3311,37.51210021776,126.524248890138
운서,7196,7174,7196,7174,37.4928503236659,126.493665547285
인천공항1터미널,4759,4826,4759,4826,37.4476109663729,126.452346738588
인천공항2터미널,2644,2312,2644,2312,37.458350712273,126.427699293474
청라국제도시,7293,6813,7293,6813,37.5551403000306,126.625410973856
홍대입구,8941,9159,8941,9159,37.5577458058734,126.926498328277
검암,6946,6829,6946,6829,37.5687914198721,126.675472176848
계양,11035,10330,11035,10330,37.5716093704302,126.736023400683
공덕,2463,3119,2463,3119,37.5428436189268,126.95133595616
공항화물청사,2281,2511,2281,2511,37.4590307212448,126.477437882407
김포공항,11723,6735,11723,6735,37.562313207852,126.801278424065
디지털미디어시티,14596,13652,14596,13652,37.5768239035855,126.899020186183
마곡나루,9734,9536,9734,9536,37.565821296795,126.827634421592
서울역,8151,7611,8151,7611,,
영종,3351,3318,3351,3318,37.51210021776,126.524248890138
운서,7149,7142,7149,7142,37.4928503236659,126.493665547285
인천공항1터미널,4826,4442,4826,4442,37.4476109663729,126.452346738588
인천공항2터미널,2768,2379,2768,2379,37.458350712273,126.427699293474
청라국제도시,7275,6935,7275,6935,37.5551403000306,126.625410973856
홍대입구,9063,9169,9063,9169,37.5577458058734,126.926498328277
검암,6923,6874,6923,6874,37.5687914198721,126.675472176848
계양,10834,10108,10834,10108,37.5716093704302,126.736023400683
공덕,2440,3241,2440,3241,37.5428436189268,126.95133595616
공항화물청사,2290,2472,2290,2472,37.4590307212448,126.477437882407
김포공항,14538,7464,14538,7464,37.562313207852,126.801278424065
디지털미디어시티,14320,13091,14320,13091,37.5768239035855,126.899020186183
마곡나루,9103,8680,9103,8680,37.565821296795,126.827634421592
서울역,9774,9520,9774,9520,,
영종,3223,3352,3223,3352,37.51210021776,126.524248890138
운서,7141,7081,7141,7081,37.4928503236659,126.493665547285
인천공항1터미널,4932,4916,4932,4916,37.4476109663729,126.452346738588
인천공항2터미널,2520,2309,2520,2309,37.458350712273,126.427699293474
청라국제도시,7209,6953,7209,6953,37.5551403000306,126.625410973856
홍대입구,10069,10835,10069,10835,37.5577458058734,126.926498328277
검암,4838,4889,4838,4889,37.5687914198721,126.675472176848
계양,7572,6873,7572,6873,37.5716093704302,126.736023400683
공덕,1733,2669,1733,2669,37.5428436189268,126.95133595616
공항화물청사,1305,1363,1305,1363,37.4590307212448,126.477437882407
김포공항,11866,5910,11866,5910,37.562313207852,126.801278424065
디지털미디어시티,5904,5531,5904,5531,37.5768239035855,126.899020186183
마곡나루,3705,3968,3705,3968,37.565821296795,126.827634421592
서울역,8284,8459,8284,8459,,
영종,3206,3098,3206,3098,37.51210021776,126.524248890138
운서,6718,6766,6718,6766,37.4928503236659,126.493665547285
인천공항1터미널,4955,4652,4955,4652,37.4476109663729,126.452346738588
인천공항2터미널,2617,2336,2617,2336,37.458350712273,126.427699293474
청라국제도시,4487,4290,4487,4290,37.5551403000306,126.625410973856
홍대입구,11941,12367,11941,12367,37.5577458058734,126.926498328277
검암,3726,3809,3726,3809,37.5687914198721,126.675472176848
계양,5415,5163,5415,5163,37.5716093704302,126.736023400683
공덕,1173,1691,1173,1691,37.5428436189268,126.95133595616
공항화물청사,1047,1131,1047,1131,37.4590307212448,126.477437882407
김포공항,11819,6062,11819,6062,37.562313207852,126.801278424065
디지털미디어시티,3594,3639,3594,3639,37.5768239035855,126.899020186183
마곡나루,2596,2973,2596,2973,37.565821296795,126.827634421592
서울역,8233,7633,8233,7633,,
영종,2590,2578,2590,2578,37.51210021776,126.524248890138
운서,5460,5871,5460,5871,37.4928503236659,126.493665547285
인천공항1터미널,4888,4414,4888,4414,37.4476109663729,126.452346738588
인천공항2터미널,2377,2221,2377,2221,37.458350712273,126.427699293474
청라국제도시,3379,3258,3379,3258,37.5551403000306,126.625410973856
홍대입구,9704,8533,9704,8533,37.5577458058734,126.926498328277
검암,6700,6554,6700,6554,37.5687914198721,126.675472176848
계양,11099,10207,11099,10207,37.5716093704302,126.736023400683
공덕,2302,2897,2302,2897,37.5428436189268,126.95133595616
공항화물청사,2289,2501,2289,2501,37.4590307212448,126.477437882407
김포공항,11894,6692,11894,6692,37.562313207852,126.801278424065
디지털미디어시티,14487,13416,14487,13416,37.5768239035855,126.899020186183
마곡나루,9627,9298,9627,9298,37.565821296795,126.827634421592
서울역,7808,7468,7808,7468,,
영종,3255,3113,3255,3113,37.51210021776,126.524248890138
운서,6932,6805,6932,6805,37.4928503236659,126.493665547285
인천공항1터미널,4409,4217,4409,4217,37.4476109663729,126.452346738588
인천공항2터미널,2910,2490,2910,2490,37.458350712273,126.427699293474
청라국제도시,7158,6617,7158,6617,37.5551403000306,126.625410973856
홍대입구,8313,8597,8313,8597,37.5577458058734,126.926498328277
검암,6900,6819,6900,6819,37.5687914198721,126.675472176848
계양,11194,10552,11194,10552,37.5716093704302,126.736023400683
공덕,2475,3216,2475,3216,37.5428436189268,126.95133595616
공항화물청사,2369,2591,2369,2591,37.4590307212448,126.477437882407
김포공항,11533,6647,11533,6647,37.562313207852,126.801278424065
디지털미디어시티,15002,14019,15002,14019,37.5768239035855,126.899020186183
마곡나루,10115,9680,10115,9680,37.565821296795,126.827634421592
서울역,7613,7141,7613,7141,,
영종,3235,3253,3235,3253,37.51210021776,126.524248890138
운서,7000,7151,7000,7151,37.4928503236659,126.493665547285
인천공항1터미널,4598,4747,4598,4747,37.4476109663729,126.452346738588
인천공항2터미널,2434,2370,2434,2370,37.458350712273,126.427699293474
청라국제도시,7490,7002,7490,7002,37.5551403000306,126.625410973856
홍대입구,9316,9449,9316,9449,37.5577458058734,126.926498328277
검암,7034,7056,7034,7056,37.5687914198721,126.675472176848
계양,11318,10597,11318,10597,37.5716093704302,126.736023400683
공덕,2426,3223,2426,3223,37.5428436189268,126.95133595616
공항화물청사,2353,2538,2353,2538,37.4590307212448,126.477437882407
김포공항,11518,6860,11518,6860,37.562313207852,126.801278424065
디지털미디어시티,15071,14225,15071,14225,37.5768239035855,126.899020186183
마곡나루,10248,9939,10248,9939,37.565821296795,126.827634421592
서울역,7901,7244,7901,7244,,
영종,3363,3445,3363,3445,37.51210021776,126.524248890138
운서,7304,7276,7304,7276,37.4928503236659,126.493665547285
인천공항1터미널,5242,5206,5242,5206,37.4476109663729,126.452346738588
인천공항2터미널,2730,2454,2730,2454,37.458350712273,126.427699293474
청라국제도시,7569,7076,7569,7076,37.5551403000306,126.625410973856
홍대입구,9870,9868,9870,9868,37.5577458058734,126.926498328277
검암,7078,7073,7078,7073,37.5687914198721,126.675472176848
계양,11618,10830,11618,10830,37.5716093704302,126.736023400683
공덕,2515,3243,2515,3243,37.5428436189268,126.95133595616
공항화물청사,2360,2537,2360,2537,37.4590307212448,126.477437882407
김포공항,12185,7013,12185,7013,37.562313207852,126.801278424065
디지털미디어시티,15268,14353,15268,14353,37.5768239035855,126.899020186183
마곡나루,10293,10159,10293,10159,37.565821296795,126.827634421592
서울역,8749,7986,8749,7986,,
영종,3374,3415,3374,3415,37.51210021776,126.524248890138
운서,7212,7491,7212,7491,37.4928503236659,126.493665547285
인천공항1터미널,5758,4918,5758,4918,37.4476109663729,126.452346738588
인천공항2터미널,3191,2587,3191,2587,37.458350712273,126.427699293474
청라국제도시,7481,7165,7481,7165,37.5551403000306,126.625410973856
홍대입구,10264,10412,10264,10412,37.5577458058734,126.926498328277
검암,7026,7004,7026,7004,37.5687914198721,126.675472176848
계양,11497,10777,11497,10777,37.5716093704302,126.736023400683
공덕,2472,3407,2472,3407,37.5428436189268,126.95133595616
공항화물청사,2344,2521,2344,2521,37.4590307212448,126.477437882407
김포공항,15023,7611,15023,7611,37.562313207852,126.801278424065
디지털미디어시티,14792,13587,14792,13587,37.5768239035855,126.899020186183
마곡나루,9669,9329,9669,9329,37.565821296795,126.827634421592
서울역,10526,9857,10526,9857,,
영종,3453,3626,3453,3626,37.51210021776,126.524248890138
운서,7655,7474,7655,7474,37.4928503236659,126.493665547285
인천공항1터미널,5863,5421,5863,5421,37.4476109663729,126.452346738588
인천공항2터미널,2775,2596,2775,2596,37.458350712273,126.427699293474
청라국제도시,7650,7290,7650,7290,37.5551403000306,126.625410973856
홍대입구,11955,12822,11955,12822,37.5577458058734,126.926498328277
검암,4912,5079,4912,5079,37.5687914198721,126.675472176848
계양,8116,7430,8116,7430,37.5716093704302,126.736023400683
공덕,1744,2830,1744,2830,37.5428436189268,126.95133595616
공항화물청사,1340,1462,1340,1462,37.4590307212448,126.477437882407
김포공항,12169,5921,12169,5921,37.562313207852,126.801278424065
디지털미디어시티,6181,5795,6181,5795,37.5768239035855,126.899020186183
마곡나루,3707,4075,3707,4075,37.565821296795,126.827634421592
서울역,8962,9292,8962,9292,,
영종,3429,3450,3429,3450,37.51210021776,126.524248890138
운서,7236,7122,7236,7122,37.4928503236659,126.493665547285
인천공항1터미널,5721,5088,5721,5088,37.4476109663729,126.452346738588
인천공항2터미널,2950,2483,2950,2483,37.458350712273,126.427699293474
청라국제도시,4950,4782,4950,4782,37.5551403000306,126.625410973856
홍대입구,14017,14877,14017,14877,37.5577458058734,126.926498328277
검암,3853,3937,3853,3937,37.5687914198721,126.675472176848
계양,5904,5595,5904,5595,37.5716093704302,126.736023400683
공덕,1264,1793,1264,1793,37.5428436189268,126.95133595616
공항화물청사,1066,1116,1066,1116,37.4590307212448,126.477437882407
김포공항,12119,5854,12119,5854,37.562313207852,126.801278424065
디지털미디어시티,3902,3941,3902,3941,37.5768239035855,126.899020186183
마곡나루,2700,3098,2700,3098,37.565821296795,126.827634421592
서울역,8982,8743,8982,8743,,
영종,2915,2862,2915,2862,37.51210021776,126.524248890138
운서,5698,6058,5698,6058,37.4928503236659,126.493665547285
인천공항1터미널,5684,4892,5684,4892,37.4476109663729,126.452346738588
인천공항2터미널,2632,2183,2632,2183,37.458350712273,126.427699293474
청라국제도시,3639,3521,3639,3521,37.5551403000306,126.625410973856
홍대입구,11641,10604,11641,10604,37.5577458058734,126.926498328277
검암,7084,6953,7084,6953,37.5687914198721,126.675472176848
계양,11581,10667,11581,10667,37.5716093704302,126.736023400683
공덕,2396,3081,2396,3081,37.5428436189268,126.95133595616
공항화물청사,2314,2499,2314,2499,37.4590307212448,126.477437882407
김포공항,12093,6908,12093,6908,37.562313207852,126.801278424065
디지털미디어시티,15309,14160,15309,14160,37.5768239035855,126.899020186183
마곡나루,10122,9956,10122,9956,37.565821296795,126.827634421592
서울역,7919,7837,7919,7837,,
영종,3414,3229,3414,3229,37.51210021776,126.524248890138
운서,7276,7204,7276,7204,37.4928503236659,126.493665547285
인천공항1터미널,5293,4868,5293,4868,37.4476109663729,126.452346738588
인천공항2터미널,3504,2780,3504,2780,37.458350712273,126.427699293474
청라국제도시,7670,7116,7670,7116,37.5551403000306,126.625410973856
홍대입구,9418,9507,9418,9507,37.5577458058734,126.926498328277
검암,7188,7149,7188,7149,37.5687914198721,126.675472176848
계양,12027,11022,12027,11022,37.5716093704302,126.736023400683
공덕,2481,3262,2481,3262,37.5428436189268,126.95133595616
공항화물청사,2403,2623,2403,2623,37.4590307212448,126.477437882407
김포공항,11647,6829,11647,6829,37.562313207852,126.801278424065
디지털미디어시티,15677,14651,15677,14651,37.5768239035855,126.899020186183
마곡나루,10412,10204,10412,10204,37.565821296795,126.827634421592
서울역,8096,7653,8096,7653,,
영종,3510,3490,3510,3490,37.51210021776,126.524248890138
운서,7627,7468,7627,7468,37.4928503236659,126.493665547285
인천공항1터미널,5122,5330,5122,5330,37.4476109663729,126.452346738588
인천공항2터미널,2808,2730,2808,2730,37.458350712273,126.427699293474
청라국제도시,7798,7471,7798,7471,37.5551403000306,126.625410973856
홍대입구,10003,9838,10003,9838,37.5577458058734,126.926498328277
검암,7591,7614,7591,7614,37.5687914198721,126.675472176848
계양,12262,11336,12262,11336,37.5716093704302,126.736023400683
공덕,2640,3474,2640,3474,37.5428436189268,126.95133595616
공항화물청사,2408,2632,2408,2632,37.4590307212448,126.477437882407
김포공항,12558,6865,12558,6865,37.562313207852,126.801278424065
디지털미디어시티,16189,14870,16189,14870,37.5768239035855,126.899020186183
마곡나루,11088,10331,11088,10331,37.565821296795,126.827634421592
서울역,10310,9666,10310,9666,,
영종,3874,4038,3874,4038,37.51210021776,126.524248890138
운서,7766,7862,7766,7862,37.4928503236659,126.493665547285
인천공항1터미널,5546,5591,5546,5591,37.4476109663729,126.452346738588
인천공항2터미널,2737,2655,2737,2655,37.458350712273,126.427699293474
청라국제도시,8290,7902,8290,7902,37.5551403000306,126.625410973856
홍대입구,11673,12357,11673,12357,37.5577458058734,126.926498328277
검암,4401,4377,4401,4377,37.5687914198721,126.675472176848
계양,7098,6524,7098,6524,37.5716093704302,126.736023400683
공덕,1408,1948,1408,1948,37.5428436189268,126.95133595616
공항화물청사,1294,1324,1294,1324,37.4590307212448,126.477437882407
김포공항,11355,5481,11355,5481,37.562313207852,126.801278424065
디지털미디어시티,4787,4458,4787,4458,37.5768239035855,126.899020186183
마곡나루,3529,3822,3529,3822,37.565821296795,126.827634421592
서울역,7702,8862,7702,8862,,
영종,3269,3363,3269,3363,37.51210021776,126.524248890138
운서,6524,6796,6524,6796,37.4928503236659,126.493665547285
인천공항1터미널,6158,5650,6158,5650,37.4476109663729,126.452346738588
인천공항2터미널,2931,2502,2931,2502,37.458350712273,126.427699293474
청라국제도시,4478,4196,4478,4196,37.5551403000306,126.625410973856
홍대입구,14645,14071,14645,14071,37.5577458058734,126.926498328277
검암,6896,6914,6896,6914,37.5687914198721,126.675472176848
계양,10764,9917,10764,9917,37.5716093704302,126.736023400683
공덕,2210,2982,2210,2982,37.5428436189268,126.95133595616
공항화물청사,2210,2357,2210,2357,37.4590307212448,126.477437882407
김포공항,13105,6883,13105,6883,37.562313207852,126.801278424065
디지털미디어시티,12418,11225,12418,11225,37.5768239035855,126.899020186183
마곡나루,7235,7113,7235,7113,37.565821296795,126.827634421592
서울역,9752,10099,9752,10099,,
영종,3760,3758,3760,3758,37.51210021776,126.524248890138
운서,7722,7453,7722,7453,37.4928503236659,126.493665547285
인천공항1터미널,6156,6129,6156,6129,37.4476109663729,126.452346738588
인천공항2터미널,2905,2806,2905,2806,37.458350712273,126.427699293474
청라국제도시,7432,6983,7432,6983,37.5551403000306,126.625410973856
홍대입구,14443,14153,14443,14153,37.5577458058734,126.926498328277
검암,4715,4897,4715,4897,37.5687914198721,126.675472176848
계양,7613,7258,7613,7258,37.5716093704302,126.736023400683
공덕,1606,2418,1606,2418,37.5428436189268,126.95133595616
공항화물청사,1257,1350,1257,1350,37.4590307212448,126.477437882407
김포공항,10800,5805,10800,5805,37.562313207852,126.801278424065
디지털미디어시티,5498,5229,5498,5229,37.5768239035855,126.899020186183
마곡나루,3487,3839,3487,3839,37.565821296795,126.827634421592
서울역,9881,9520,9881,9520,,
영종,3364,3310,3364,3310,37.51210021776,126.524248890138
운서,6664,6681,6664,6681,37.4928503236659,126.493665547285
인천공항1터미널,5468,5151,5468,5151,37.4476109663729,126.452346738588
인천공항2터미널,2845,2535,2845,2535,37.458350712273,126.427699293474
청라국제도시,4627,4497,4627,4497,37.5551403000306,126.625410973856
홍대입구,13502,12814,13502,12814,37.5577458058734,126.926498328277
검암,3756,3703,3756,3703,37.5687914198721,126.675472176848
계양,5580,5409,5580,5409,37.5716093704302,126.736023400683
공덕,1122,1575,1122,1575,37.5428436189268,126.95133595616
공항화물청사,930,970,930,970,37.4590307212448,126.477437882407
김포공항,12103,5886,12103,5886,37.562313207852,126.801278424065
디지털미디어시티,3893,4027,3893,4027,37.5768239035855,126.899020186183
마곡나루,2308,2678,2308,2678,37.565821296795,126.827634421592
서울역,10529,8703,10529,8703,,
영종,2666,2603,2666,2603,37.51210021776,126.524248890138
운서,5331,5827,5331,5827,37.4928503236659,126.493665547285
인천공항1터미널,5608,4891,5608,4891,37.4476109663729,126.452346738588
인천공항2터미널,2655,2385,2655,2385,37.458350712273,126.427699293474
청라국제도시,3428,3166,3428,3166,37.5551403000306,126.625410973856
홍대입구,9142,8702,9142,8702,37.5577458058734,126.926498328277
검암,7213,7032,7213,7032,37.5687914198721,126.675472176848
계양,11785,10727,11785,10727,37.5716093704302,126.736023400683
공덕,2427,3199,2427,3199,37.5428436189268,126.95133595616
공항화물청사,2370,2576,2370,2576,37.4590307212448,126.477437882407
김포공항,12739,6899,12739,6899,37.562313207852,126.801278424065
디지털미디어시티,15259,14479,15259,14479,37.5768239035855,126.899020186183
마곡나루,10371,10005,10371,10005,37.565821296795,126.827634421592
서울역,9469,8195,9469,8195,,
영종,3609,3385,3609,3385,37.51210021776,126.524248890138
운서,7343,7611,7343,7611,37.4928503236659,126.493665547285
인천공항1터미널,5237,5065,5237,5065,37.4476109663729,126.452346738588
인천공항2터미널,3372,3058,3372,3058,37.458350712273,126.427699293474
청라국제도시,7725,7189,7725,7189,37.5551403000306,126.625410973856
홍대입구,9586,9863,9586,9863,37.5577458058734,126.926498328277
검암,7303,7212,7303,7212,37.5687914198721,126.675472176848
계양,12035,11191,12035,11191,37.5716093704302,126.736023400683
공덕,2503,3278,2503,3278,37.5428436189268,126.95133595616
공항화물청사,2396,2602,2396,2602,37.4590307212448,126.477437882407
김포공항,12177,6893,12177,6893,37.562313207852,126.801278424065
디지털미디어시티,15591,14627,15591,14627,37.5768239035855,126.899020186183
마곡나루,11090,10886,11090,10886,37.565821296795,126.827634421592
서울역,8760,7781,8760,7781,,
영종,3468,3466,3468,3466,37.51210021776,126.524248890138
운서,7502,7533,7502,7533,37.4928503236659,126.493665547285
인천공항1터미널,5016,5294,5016,5294,37.4476109663729,126.452346738588
인천공항2터미널,2692,2629,2692,2629,37.458350712273,126.427699293474
청라국제도시,7852,7439,7852,7439,37.5551403000306,126.625410973856
홍대입구,10109,10417,10109,10417,37.5577458058734,126.926498328277
검암,7316,7299,7316,7299,37.5687914198721,126.675472176848
계양,12047,11206,12047,11206,37.5716093704302,126.736023400683
공덕,2454,3206,2454,3206,37.5428436189268,126.95133595616
공항화물청사,2364,2632,2364,2632,37.4590307212448,126.477437882407
김포공항,11268,7005,11268,7005,37.562313207852,126.801278424065
디지털미디어시티,16107,14964,16107,14964,37.5768239035855,126.899020186183
마곡나루,11293,11114,11293,11114,37.565821296795,126.827634421592
서울역,8522,7732,8522,7732,,
영종,3378,3326,3378,3326,37.51210021776,126.524248890138
운서,7587,7487,7587,7487,37.4928503236659,126.493665547285
인천공항1터미널,5392,5470,5392,5470,37.4476109663729,126.452346738588
인천공항2터미널,2761,2654,2761,2654,37.458350712273,126.427699293474
청라국제도시,7849,7401,7849,7401,37.5551403000306,126.625410973856
홍대입구,10363,10559,10363,10559,37.5577458058734,126.926498328277
검암,7237,7159,7237,7159,37.5687914198721,126.675472176848
계양,11873,11152,11873,11152,37.5716093704302,126.736023400683
공덕,2531,3297,2531,3297,37.5428436189268,126.95133595616
공항화물청사,2379,2613,2379,2613,37.4590307212448,126.477437882407
김포공항,12138,6817,12138,6817,37.562313207852,126.801278424065
디지털미디어시티,15844,14655,15844,14655,37.5768239035855,126.899020186183
마곡나루,10663,10485,10663,10485,37.565821296795,126.827634421592
서울역,9019,8129,9019,8129,,
영종,3441,3490,3441,3490,37.51210021776,126.524248890138
운서,7577,7664,7577,7664,37.4928503236659,126.493665547285
인천공항1터미널,5981,5422,5981,5422,37.4476109663729,126.452346738588
인천공항2터미널,3393,2911,3393,2911,37.458350712273,126.427699293474
청라국제도시,7858,7493,7858,7493,37.5551403000306,126.625410973856
홍대입구,10490,10697,10490,10697,37.5577458058734,126.926498328277
검암,7571,7507,7571,7507,37.5687914198721,126.675472176848
계양,12054,11283,12054,11283,37.5716093704302,126.736023400683
공덕,2628,3584,2628,3584,37.5428436189268,126.95133595616
공항화물청사,2458,2554,2458,2554,37.4590307212448,126.477437882407
김포공항,15178,7617,15178,7617,37.562313207852,126.801278424065
디지털미디어시티,15454,14136,15454,14136,37.5768239035855,126.899020186183
마곡나루,10532,10019,10532,10019,37.565821296795,126.827634421592
서울역,11207,10559,11207,10559,,
영종,3625,3917,3625,3917,37.51210021776,126.524248890138
운서,8081,8052,8081,8052,37.4928503236659,126.493665547285
인천공항1터미널,6430,6282,6430,6282,37.4476109663729,126.452346738588
인천공항2터미널,3106,2862,3106,2862,37.458350712273,126.427699293474
청라국제도시,8136,7677,8136,7677,37.5551403000306,126.625410973856
홍대입구,12234,13005,12234,13005,37.5577458058734,126.926498328277
검암,5309,5441,5309,5441,37.5687914198721,126.675472176848
계양,8776,7910,8776,7910,37.5716093704302,126.736023400683
공덕,1825,2933,1825,2933,37.5428436189268,126.95133595616
공항화물청사,1612,1623,1612,1623,37.4590307212448,126.477437882407
김포공항,12213,6289,12213,6289,37.562313207852,126.801278424065
디지털미디어시티,6824,6215,6824,6215,37.5768239035855,126.899020186183
마곡나루,4042,4524,4042,4524,37.565821296795,126.827634421592
서울역,10024,10306,10024,10306,,
영종,3757,3791,3757,3791,37.51210021776,126.524248890138
운서,7437,7432,7437,7432,37.4928503236659,126.493665547285
인천공항1터미널,5966,5708,5966,5708,37.4476109663729,126.452346738588
인천공항2터미널,3304,2832,3304,2832,37.458350712273,126.427699293474
청라국제도시,5413,5163,5413,5163,37.5551403000306,126.625410973856
홍대입구,15190,15899,15190,15899,37.5577458058734,126.926498328277
검암,4092,4377,4092,4377,37.5687914198721,126.675472176848
계양,6455,6176,6455,6176,37.5716093704302,126.736023400683
공덕,1322,1876,1322,1876,37.5428436189268,126.95133595616
공항화물청사,1247,1295,1247,1295,37.4590307212448,126.477437882407
김포공항,12402,6194,12402,6194,37.562313207852,126.801278424065
디지털미디어시티,4123,4346,4123,4346,37.5768239035855,126.899020186183
마곡나루,2963,3406,2963,3406,37.565821296795,126.827634421592
서울역,9681,9323,9681,9323,,
영종,3144,3088,3144,3088,37.51210021776,126.524248890138
운서,6143,6512,6143,6512,37.4928503236659,126.493665547285
인천공항1터미널,6105,5488,6105,5488,37.4476109663729,126.452346738588
인천공항2터미널,3172,2669,3172,2669,37.458350712273,126.427699293474
청라국제도시,4058,3797,4058,3797,37.5551403000306,126.625410973856
홍대입구,12658,11193,12658,11193,37.5577458058734,126.926498328277
검암,7132,7119,7132,7119,37.5687914198721,126.675472176848
계양,11659,10898,11659,10898,37.5716093704302,126.736023400683
공덕,2414,3178,2414,3178,37.5428436189268,126.95133595616
공항화물청사,2368,2550,2368,2550,37.4590307212448,126.477437882407
김포공항,12802,7275,12802,7275,37.562313207852,126.801278424065
디지털미디어시티,15410,14528,15410,14528,37.5768239035855,126.899020186183
마곡나루,10459,10189,10459,10189,37.565821296795,126.827634421592
서울역,8737,8234,8737,8234,,
영종,3533,3428,3533,3428,37.51210021776,126.524248890138
운서,7437,7445,7437,7445,37.4928503236659,126.493665547285
인천공항1터미널,5746,5470,5746,5470,37.4476109663729,126.452346738588
인천공항2터미널,3313,2823,3313,2823,37.458350712273,126.427699293474
청라국제도시,7810,7278,7810,7278,37.5551403000306,126.625410973856
홍대입구,10068,10247,10068,10247,37.5577458058734,126.926498328277
검암,7231,7260,7231,7260,37.5687914198721,126.675472176848
계양,11974,11179,11974,11179,37.5716093704302,126.736023400683
공덕,2447,3157,2447,3157,37.5428436189268,126.95133595616
공항화물청사,2466,2589,2466,2589,37.4590307212448,126.477437882407
김포공항,12187,7050,12187,7050,37.562313207852,126.801278424065
디지털미디어시티,15635,14653,15635,14653,37.5768239035855,126.899020186183
마곡나루,11080,10647,11080,10647,37.565821296795,126.827634421592
서울역,8466,7674,8466,7674,,
영종,3400,3498,3400,3498,37.51210021776,126.524248890138
운서,7663,7723,7663,7723,37.4928503236659,126.493665547285
인천공항1터미널,5400,5552,5400,5552,37.4476109663729,126.452346738588
인천공항2터미널,2878,2699,2878,2699,37.458350712273,126.427699293474
청라국제도시,7905,7587,7905,7587,37.5551403000306,126.625410973856
홍대입구,10126,10137,10126,10137,37.5577458058734,126.926498328277
검암,7148,7169,7148,7169,37.5687914198721,126.675472176848
계양,11685,10782,11685,10782,37.5716093704302,126.736023400683
공덕,2495,3316,2495,3316,37.5428436189268,126.95133595616
공항화물청사,2445,2582,2445,2582,37.4590307212448,126.477437882407
김포공항,11870,6965,11870,6965,37.562313207852,126.801278424065
